snapped_at,price,market_cap,total_volume
2021-04-13 00:00:00 UTC,1.0007650889722752,43782642.54237263,585302.1271240525
2021-04-14 00:00:00 UTC,1.0047033388137494,44071646.31919067,1576483.2756190877
2021-04-15 00:00:00 UTC,1.000038047404542,43856065.96448001,472779.08542573795
2021-04-16 00:00:00 UTC,0.9999397686110583,43901630.6517861,2095012.8544627053
2021-04-17 00:00:00 UTC,0.9994481034212944,43933489.79845053,868181.7069820215
2021-04-18 00:00:00 UTC,1.000522873636619,44020088.21919781,517463.2284819038
2021-04-19 00:00:00 UTC,0.9984203005547669,43952353.584831506,2715738.792254859
2021-04-20 00:00:00 UTC,1.000004140107233,43930242.148124225,476105.6517522284
2021-04-21 00:00:00 UTC,0.9984055506754533,43895041.22344036,957097.5328670902
2021-04-22 00:00:00 UTC,1.000618006874989,44941699.452534355,1154341.7671706893
2021-04-23 00:00:00 UTC,1.003586523213075,45186085.346404366,812380.6380133334
2021-04-24 00:00:00 UTC,1.0048945821381163,45612841.535699196,891400.62088651
2021-04-25 00:00:00 UTC,1.0013785106518496,46106749.03973846,472575.0195037521
2021-04-26 00:00:00 UTC,1.0113563142371111,46615451.934843056,131247.1517322012
2021-04-27 00:00:00 UTC,1.006851550374268,46882323.17937737,169906.26329125752
2021-04-28 00:00:00 UTC,1.0064949542114845,46742833.38118128,92303.25733614458
2021-04-29 00:00:00 UTC,1.0092718467842492,47041839.964454286,78107.46154377013
2021-04-30 00:00:00 UTC,1.0112874536243501,47206676.05313062,183992.06223962587
2021-05-01 00:00:00 UTC,1.0192452456609755,47677310.81997804,228806.1479153553
2021-05-02 00:00:00 UTC,1.0112243411837873,48003744.86897071,46314.90421606012
2021-05-03 00:00:00 UTC,1.0157414825139597,48445216.27776147,84904.51492218238
2021-05-04 00:00:00 UTC,1.0109130079442832,48405710.893523864,262437.3918193331
2021-05-05 00:00:00 UTC,1.003055649231796,48184015.687048584,285687.64647425816
2021-05-06 00:00:00 UTC,1.0063689405134806,48463273.59113474,196707.87692046212
2021-05-07 00:00:00 UTC,0.9996548793257091,47290535.51495561,470946.70253045624
2021-05-08 00:00:00 UTC,1.0040092756824779,47566368.915149555,333723.67340377293
2021-05-09 00:00:00 UTC,1.0034125445183035,47463872.66067855,165467.48220495795
2021-05-10 00:00:00 UTC,1.006260555445356,48143227.38573228,299406.65583046066
2021-05-11 00:00:00 UTC,1.0007038508918085,47621136.58255854,164764.11966656212
2021-05-12 00:00:00 UTC,1.0049381194423805,47911904.209681936,1628123.4347982835
2021-05-13 00:00:00 UTC,0.998642842486345,47455631.98472068,2106708.1417428344
2021-05-14 00:00:00 UTC,1.000605752140596,48126743.68093954,326411.88515104936
2021-05-15 00:00:00 UTC,0.9999710471709206,48315039.51715928,111187.53229998468
2021-05-16 00:00:00 UTC,0.9918192076925271,48116783.43907169,81050.25867467903
2021-05-17 00:00:00 UTC,1.011348663867479,48566844.09765992,186740.53692086393
2021-05-18 00:00:00 UTC,0.9976010378357573,48924383.325165525,431196.8683122841
2021-05-19 00:00:00 UTC,1.0039890558487414,49174384.106177256,665394.344523157
2021-05-20 00:00:00 UTC,0.9940438414688266,48261862.39331556,3391252.114250721
2021-05-21 00:00:00 UTC,0.9974168676209579,48323482.57883849,2329118.6443466563
2021-05-22 00:00:00 UTC,0.9942281195850275,48908817.14378615,3353440.151518123
2021-05-23 00:00:00 UTC,0.9956617716177143,48837216.96675712,2045102.1465156586
2021-05-24 00:00:00 UTC,1.0005877665511602,49682436.55286943,3866731.8526311405
2021-05-25 00:00:00 UTC,0.9992945940719066,49483357.06229966,2842612.5675542844
2021-05-26 00:00:00 UTC,1.0035711982040638,49898732.20756507,585251.0330951111
2021-05-27 00:00:00 UTC,1.0035227066908297,50504635.40941593,690771.8922218212
2021-05-28 00:00:00 UTC,1.000111759866655,50590905.70505964,387267.4070298108
2021-05-29 00:00:00 UTC,1.00264971300017,50666521.747051544,1457920.465054068
2021-05-30 00:00:00 UTC,1.005504479027023,50882863.03573249,492710.5241980731
2021-05-31 00:00:00 UTC,0.992036182605121,50109668.1520407,771978.3891821493
2021-06-01 00:00:00 UTC,1.0006932782507802,50593962.69952458,733683.2341596289
2021-06-02 00:00:00 UTC,0.9986884597440913,50453167.8111824,926315.3432770527
2021-06-03 00:00:00 UTC,1.001995206049303,50639874.76047379,881917.5862801775
2021-06-04 00:00:00 UTC,1.005005574317076,50839839.09968579,1134437.0556700767
2021-06-05 00:00:00 UTC,0.9967677509970722,50432236.91702758,818322.6051819127
2021-06-06 00:00:00 UTC,1.0013166441444055,50551893.55432318,643022.2833142526
2021-06-07 00:00:00 UTC,0.998187239643109,50415919.82231104,760926.5953250031
2021-06-08 00:00:00 UTC,0.986795362664898,50339000.447552264,3417486.4942578776
2021-06-09 00:00:00 UTC,1.0006395498361311,50665138.65943265,1580066.6429266748
2021-06-10 00:00:00 UTC,1.0109741567225985,51164927.93855049,1878527.8888107429
2021-06-11 00:00:00 UTC,1.0035190595633552,50788652.29250162,1373059.8026590885
2021-06-12 00:00:00 UTC,1.0029401237344782,50510616.676496744,815080.5364989942
2021-06-13 00:00:00 UTC,0.9984011216853973,50839632.50644834,531684.7056380372
2021-06-14 00:00:00 UTC,1.0005266415745087,50690384.832284756,693748.9835077642
2021-06-15 00:00:00 UTC,1.005279481142778,50874336.16290896,770657.3602806437
2021-06-16 00:00:00 UTC,1.004061337720091,50928745.74034389,1354419.7435957654
2021-06-17 00:00:00 UTC,0.9998419637741495,50662614.63116908,1097388.433083226
2021-06-18 00:00:00 UTC,1.003515647400885,50746901.50784894,366112.80846546835
2021-06-19 00:00:00 UTC,1.0063599055485342,50800905.25537173,1572403.2802189516
2021-06-20 00:00:00 UTC,0.997166954173976,50708187.22863739,683092.201063324
2021-06-21 00:00:00 UTC,1.0002936480483418,50739093.93431814,526923.326443366
2021-06-22 00:00:00 UTC,0.9997891021642066,50842027.20701342,1612980.2556872393
2021-06-23 00:00:00 UTC,1.0043824069614566,51107338.12879589,2949045.637698367
2021-06-24 00:00:00 UTC,1.0024889132667152,51036429.763627216,3028517.0355008673
2021-06-25 00:00:00 UTC,0.9982700693407617,50974030.74727399,1344561.3554555704
